titulo|tipo|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Toyota Rav4 2025|usado|Toyota|Rav4|2025.0|13159.0|31000.0|$30K - $40K|Mecánica||"Gasolina|Mecánica
Kilometraje:
13,159 Kms
Arequipa, Arequipa
TOYOTA RAV4 2.0 4X2 FULL MT"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/toyota-rav4-2025-1847985
Bmw X6 35i 2019|usado|BMW|X6 35i|2019.0|39125.0|46991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,125 Kms
Lima, Lima
BMW X6 35i Special Edition"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-35i-2019-1845797
Mercedes Benz Eqa 350 2023|usado|Mercedes Benz|Eqa 350|2023.0|11500.0|48900.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
11,500 Kms
Lima, Lima
AUTO 100% ELÉCTRICO, TECHO PANORAMICO"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-eqa-350-2023-1821086
Jeep Compass 2025|usado|Jeep|Compass|2025.0|100.0|34490.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
100 Kms
Lima, Lima
AÑO MODELO 2025 / 3 AÑOS DE GARANTÍA FÁBRICA O 100000 KM"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-compass-2025-1842032
Volkswagen Jetta 2020|usado|Volkswagen|Jetta|2020.0|29417.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,417 Kms
Lima, Lima
VOLKSWAGEN JETTA TRENDLINE TSI AT - 2020"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2020-1829827
Mitsubishi Montero Sport 2019|usado|Mitsubishi|Montero Sport|2019.0|69975.0|38000.0|$30K - $40K|Mecánica||"Diesel|Mecánica
Kilometraje:
69,975 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 2.4 HP TDI AT / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2019-1831240
Chevrolet Tracker 2025|usado|Chevrolet|Tracker|2025.0|2025.0|21500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
2,025 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2025-1841936
Toyota C-Hr 2021|usado|Toyota|C-Hr|2021.0|85239.0|23000.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
85,239 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-c-hr-2021-1834890
Audi A4 2018|usado|Audi|A4|2018.0|32540.0|22200.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
32,540 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-a4-2018-1803583
Bmw 330i 2022|usado|BMW|330i|2022.0|27000.0|48500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
27,000 Kms
Lima, Lima
Auto En Execlente Estado"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-330i-2022-1846434
Audi Q5 2021|usado|Audi|Q5|2021.0|41000.0|40000.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
41,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2021-1846003
Subaru Crosstrek 2024|usado|Subaru|Crosstrek|2024.0|24500.0|25000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
24,500 Kms
Arequipa, Arequipa
Camioneta En Óptimas Condiciones, Km Real Poco Recorrido"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/subaru-crosstrek-2024-1846015
Mazda Cx-60 2024|usado|Mazda|Cx-60|2024.0|1438.0|49500.0|$40K a más|Automática||"Híbrido|Automática
Kilometraje:
1,438 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1841922
Haval Jolion 2025|usado|Haval|Jolion|2025.0|3000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gas GLP|Automática - Secuencial
Kilometraje:
3,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-jolion-2025-1837102
Mitsubishi Asx 2023|usado|Mitsubishi|Asx|2023.0|13000.0|20900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
13,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-asx-2023-1845756
Hyundai Creta Grand 2025|usado|Hyundai|Creta Grand|2025.0|32.0|25990.0|$20K - $30K|Automática||"Gas GLP|Automática
Kilometraje:
32 Kms
Lima, Lima
GARANTÍA VIGENTE CRETA GRAND FULL GLP 2025"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2025-1843816
Bmw Ix 2024|usado|BMW|Ix|2024.0|3739.0|93991.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
3,739 Kms
Lima, Lima
BMW IX XDrive40 Eléctrico"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-ix-2024-1842481
Lexus Lx 570 Plus 2021|usado|Lexus|Lx 570 Plus|2021.0|15146.0|95000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
15,146 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lx-570-plus-2021-1833847
Volvo Xc-40 2023|usado|Volvo|Xc-40|2023.0|57673.0|37000.0|$30K - $40K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
57,673 Kms
Lima, Lima
VOLVO XC40 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-40-2023-1843627
Toyota Corolla 2024|usado|Toyota|Corolla|2024.0|64.0|23150.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
64 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-2024-1839803
Volvo Xc-60 2023|usado|Volvo|Xc-60|2023.0|17000.0|45990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
17,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2023-1846439
Toyota Cross 2022|usado|Toyota|Cross|2022.0|53316.0|20990.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
53,316 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-cross-2022-1840618
Volkswagen Jetta 2019|usado|Volkswagen|Jetta|2019.0|34800.0|16900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
34,800 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2019-1837331
Volkswagen Tiguan Allspace 2020|usado|Volkswagen|Tiguan Allspace|2020.0|71000.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
71,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2020-1834436
Volvo Xc-90 2021|usado|Volvo|Xc-90|2021.0|39150.0|42990.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,150 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-90-2021-1846664
Hyundai Creta Grand 2025|usado|Hyundai|Creta Grand|2025.0|17.0|26490.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
17 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSIÓN SPORT PLUS"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2025-1842227
Mazda Cx-9 2015|usado|Mazda|Cx-9|2015.0|144079.0|16500.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
144,079 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-9-2015-1787398
Bmw M2 Coupe 2017|usado|BMW|M2 Coupe|2017.0|41253.0|43990.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
41,253 Kms
Lima, Lima
Servicios Concesionario - Como Nuevo - Motor Potente"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-m2-coupe-2017-1846559
Maxus T60 2022|usado|Maxus|T60|2022.0|71000.0|14500.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
71,000 Kms
Lima, Lima
MAXUS T60 DX 2.0 4X4 MT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/maxus-t60-2022-1842185
Mini Hatch 5dr 2024|usado|Mini|Hatch 5dr|2024.0|8239.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,239 Kms
Lima, Lima
MINI COOPER 5 PUERTAS HATCHBACK 2024"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-5dr-2024-1843790
Aston Martin Dbx 2021|usado|Aston Martin|Dbx|2021.0|8000.0|229000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/aston-martin-dbx-2021-1710577
Volvo Xc-60 2024|usado|Volvo|Xc-60|2024.0|8262.0|58990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
8,262 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2024-1846665
Peugeot Boxer 2016|usado|Peugeot|Boxer|2016.0|69708.0|21900.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
69,708 Kms
Lima, Lima
PEUGEOT BOXER PANEL 2016"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-boxer-2016-1845485
Kia Sportage 2018|usado|Kia|Sportage|2018.0|77000.0|17900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
77,000 Kms
Lima, Lima"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sportage-2018-1843728
Jeep Grand Cherokee Limited 2012|usado|Jeep|Grand Cherokee Limited|2012.0|98592.0|14900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,592 Kms
Lima, Lima
JEEP GRAND CHEROKEE LIMITED 2012"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-limited-2012-1702919
Volvo V40 Cross Country 2017|usado|Volvo|V40 Cross Country|2017.0|44885.0|18000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
44,885 Kms
Arequipa, Arequipa
VOLVO V40 CROSS COUNTRY T4"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/volvo-v40-cross-country-2017-1846261
Land Rover Range Rover 2023|usado|Land Rover|Range Rover|2023.0|24500.0|154990.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
24,500 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-2023-1840790
Bmw 528-I 2016|usado|BMW|528-I|2016.0|70630.0|16500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
70,630 Kms
Lima, Lima
Ultimo Servicio En BMW: Marzo 2025"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-528-i-2016-1846561
Mercedes Benz C 63 Amg S 2017|usado|Mercedes Benz|C 63 Amg S|2017.0|35786.0|47900.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
35,786 Kms
Lima, Lima
V8 BITURBO +500 HP STOCK / INTERIOR ACTUALIZADO / CARPLAY"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-c-63-amg-s-2017-1840086
Jeep Grand Cherokee Overland 2020|usado|Jeep|Grand Cherokee Overland|2020.0|74871.0|40700.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
74,871 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-overland-2020-1844518
Jeep Commander 2023|usado|Jeep|Commander|2023.0|15600.0|34900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
15,600 Kms
Lima, Lima
OVERLAND 4X2 03 FILAS ; GARANTIA Y SERVICIOS DIVEMOTOR"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-commander-2023-1843224
Mercedes Benz C63 Amg S 2015|usado|Mercedes Benz|C63 Amg S|2015.0|23000.0|47500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,000 Kms
Lima, Lima
Auto En Execlente Estado"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-c63-amg-s-2015-1846431
Volvo Xc-60 2020|usado|Volvo|Xc-60|2020.0|36420.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
36,420 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2020-1843620
Toyota Land Cruiser Prado 2024|usado|Toyota|Land Cruiser Prado|2024.0|23435.0|64000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
23,435 Kms
Lima, Lima
TOYOTA LAND CRUISER PRADO 4.0 TX-L AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2024-1846093
Mercedes Benz Amg Glc 43 4matic 2025|usado|Mercedes Benz|Amg Glc 43 4matic|2025.0|7900.0|108900.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
7,900 Kms
Lima, Lima
AMG 4MATIC, GARANTÍA DE FÁBRICA - MANTENIMIENTOS DIVEMOTOR"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-amg-glc-43-4matic-2025-1845349
Nissan Kicks 2023|usado|Nissan|Kicks|2023.0|36555.0|17000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
36,555 Kms
Lima, Lima
NISSAN KICKS ADVANCE M/T (GLP)"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-kicks-2023-1846150
Audi Q5 2020|usado|Audi|Q5|2020.0|41000.0|33900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
41,000 Kms
Lima, Lima
Audi Q5 Attraction 45 TFSI, 252 HP, MY2020"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2020-1844865
Hyundai Santa Fe 2024|usado|Hyundai|Santa Fe|2024.0|6351.0|43990.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,351 Kms
Lima, Lima
ENTREGA INMEDIATA VEHICULO DE EXHIBICIÓN VERSION LIMITED"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-santa-fe-2024-1840965
Mercedes Benz Cla 200 2023|usado|Mercedes Benz|Cla 200|2023.0|13400.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
13,400 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-cla-200-2023-1847423
Mini Cooper S 2024|usado|Mini|Cooper S|2024.0|9500.0|30990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
9,500 Kms
Lima, Lima
COMO NUEVO - OCASION - SERVICIOS EN CONCESIONARIO"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-cooper-s-2024-1846366
Subaru Forester 2024|usado|Subaru|Forester|2024.0|5000.0|39000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
5,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-forester-2024-1845786
Jeep Gladiator 2021|usado|Jeep|Gladiator|2021.0|29927.0|64900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,927 Kms
Lima, Lima
JEEP GLADIATOR RUBICON - 2021 - 100% FACTURABLE"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-gladiator-2021-1799649
Toyota Avanza 2024|usado|Toyota|Avanza|2024.0|2583.0|20500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
2,583 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-avanza-2024-1846606
Toyota Yaris Cross 2024|usado|Toyota|Yaris Cross|2024.0|53.0|26000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1838171
Toyota Raize 2025|usado|Toyota|Raize|2025.0|826.0|18150.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
826 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-raize-2025-1840504
Honda Pilot 2018|usado|Honda|Pilot|2018.0|66193.0|23500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
66,193 Kms
Lima, Lima
HONDA PILOT LX 2WD - 2018"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-pilot-2018-1825939
Mg Hs 2022|usado|MG|Hs|2022.0|16181.0|12600.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
16,181 Kms
Lima, Lima
MG HS 1.5T 6MT STD 2WD 4X2 M/T"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mg-hs-2022-1842444
Kia Picanto 2024|usado|Kia|Picanto|2024.0|14000.0|10000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
14,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-picanto-2024-1845467
Cupra Formentor 2023|usado|Cupra|Formentor|2023.0|9500.0|30900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
9,500 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/cupra-formentor-2023-1847004
Land Rover Range Rover Sport 2017|usado|Land Rover|Range Rover Sport|2017.0|19000.0|74900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
19,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - Pezet - San Isidro"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2017-1838558
Haval H6 2023|usado|Haval|H6|2023.0|9674.0|20000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
9,674 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-h6-2023-1847863
Mitsubishi Asx 2019|usado|Mitsubishi|Asx|2019.0|40319.0|17500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
40,319 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-asx-2019-1831673
Toyota Corolla Cross 2022|usado|Toyota|Corolla Cross|2022.0|27800.0|25500.0|$20K - $30K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
27,800 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2022-1808374
Land Rover Range Rover Sport 2013|usado|Land Rover|Range Rover Sport|2013.0|108000.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
108,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2013-1708108
Toyota Yaris Cross 2025|usado|Toyota|Yaris Cross|2025.0|5508.0|25500.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
5,508 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2025-1817428
Mercedes Benz G63 Amg 2013|usado|Mercedes Benz|G63 Amg|2013.0|45000.0|149000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - El Polo - Surco"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-g63-amg-2013-1846629
Mini Hatch Jcw 2020|usado|Mini|Hatch Jcw|2020.0|17058.0|26990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,058 Kms
Lima, Lima
Como Nuevo - Servicios Concesionario - Potente"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-jcw-2020-1844024
Nissan Versa Sense 2023|usado|Nissan|Versa Sense|2023.0|33293.0|13500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
33,293 Kms
Lima, Lima
NISSAN VERSA SENSE CVT 1.6"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-sense-2023-1847860
Audi S3 Hb 2024|usado|Audi|S3 Hb|2024.0|6236.0|59990.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,236 Kms
Lima, Lima
S3 2024: Potencia Deportiva En Cada Aceleración"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-s3-hb-2024-1843037
Audi Q2 2018|usado|Audi|Q2|2018.0|33000.0|21900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
33,000 Kms
Lima, Lima
Audi Q2 Attraction 1.0 TFSI, 110 HP, MY2018"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q2-2018-1845070
Mercedes Benz C43-Amg 2019|usado|Mercedes Benz|C43-Amg|2019.0|27000.0|49000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
27,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-c43-amg-2019-1845984
Maserati Levante Trofeo 2019|usado|Maserati|Levante Trofeo|2019.0|10000.0|||Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,000 Kms
Lima, Lima
Camioneta En Excelente Estado - Disponible En Tienda"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/maserati-levante-trofeo-2019-1763692
Chevrolet N400 2023|usado|Chevrolet|N400|2023.0|40000.0|9900.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
40,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-n400-2023-1837047
Mercedes Benz A45 Amg 2017|usado|Mercedes Benz|A45 Amg|2017.0|24151.0|31900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
24,151 Kms
Lima, Lima
MERCEDES BENZ A45 AMG 4MATIC 2017"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2017-1843361
Hyundai Accent 2024|usado|Hyundai|Accent|2024.0|21.0|17990.0|$10K - $20K|Automática||"Gas GLP|Automática
Kilometraje:
21 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSION FULL GLP"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1841416
Jaguar F-Pace 2022|usado|Jaguar|F-Pace|2022.0|22000.0|69990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
22,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jaguar-f-pace-2022-1846189
Mazda Cx-60 2024|usado|Mazda|Cx-60|2024.0|2600.0|52000.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
2,600 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1846235
Changan Cs55 2021|usado|Changan|Cs55|2021.0|32319.0|14500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
32,319 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/changan-cs55-2021-1843319
Subaru Outback 2019|usado|Subaru|Outback|2019.0|53284.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53,284 Kms
Lima, Lima
SUBARU OUTBACK AWD CVT LIMITED / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-outback-2019-1805868
Toyota Yaris 2023|usado|Toyota|Yaris|2023.0|23721.0|15500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
23,721 Kms
Lima, Lima
TOYOTA YARIS HATCHBACK 1.3 MID CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-2023-1845067
Hyundai Creta Grand 2024|usado|Hyundai|Creta Grand|2024.0|18.0|25490.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
18 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSION SPORT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2024-1836821
Mercedes Benz Slk230 Kompresor 1997|usado|Mercedes Benz|Slk230 Kompresor|1997.0|37000.0|19500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
37,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-slk230-kompresor-1997-1807174
Lexus Rx 450h F Sport 2023|usado|Lexus|Rx 450h F Sport|2023.0|38000.0|62000.0|$40K a más|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
38,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - Pezet - San Isidro"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-rx-450h-f-sport-2023-1847813
